what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476098680924
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1476098683017
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476098687221
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476098687252
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476098687596
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1476098697361
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1476098697533
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1476098697705
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1476098698049
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1476098698377
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1476098698549
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476098737687
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476098737719
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476098738328
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1476098993768
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476099000902
executed,command,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui.commands.RunLast,1476099005136
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476099005183
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476099005496
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476099023556
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476099098364
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476099100114
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476099111661
started,bundle,org.eclipse.mylyn.ide.ant,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.ide.ant,1476099111677
started,bundle,org.eclipse.mylyn.resources.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.resources.ui,1476099111677
