what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1476108386661
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108388851
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108391414
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476108391492
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476108391539
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108440609
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108442953
closed,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476108459821
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476108462196
started,bundle,org.eclipse.debug.ui,3.4.1.v20080811_r341,org.eclipse.debug.ui,1476108481764
started,bundle,net.sf.eclipsefp.haskell.hugs,0.10.0,net.sf.eclipsefp.haskell.hugs,1476108481780
started,bundle,org.eclipse.jdt.debug,3.4.0.v20080604,org.eclipse.jdt.debug,1476108481811
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1476108481843
started,bundle,org.eclipse.cdt.launch,5.0.2.200901300802,org.eclipse.cdt.launch,1476108481858
started,bundle,net.sf.pascaline.cdtinterface,0.5.7.200902201919,net.sf.pascaline.cdtinterface,1476108481858
started,bundle,net.sf.pfcdt,1.0.7.200902041148,net.sf.pfcdt,1476108481889
started,bundle,org.eclipse.dltk.core,0.95.1.v20080920-R0951,org.eclipse.dltk.core,1476108481936
started,bundle,org.eclipse.dltk.debug,0.95.1.v20080903-1434,org.eclipse.dltk.debug,1476108481936
started,bundle,org.eclipse.dltk.debug.ui,0.95.1.v20080903-1434,org.eclipse.dltk.debug.ui,1476108482061
started,bundle,org.eclipse.dltk.ruby.debug.ui,0.95.1.v20080903-1434,org.eclipse.dltk.ruby.debug.ui,1476108482061
started,bundle,org.eclipse.cdt.core,5.0.2.200901300802,org.eclipse.cdt.core,1476108482165
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108482244
started,bundle,org.eclipse.dltk.launching,0.95.1.v20080915-1703,org.eclipse.dltk.launching,1476108482290
started,bundle,org.eclipse.dltk.ui,0.95.1.v20080920-R0951,org.eclipse.dltk.ui,1476108482290
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108485025
