what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.100.I20080604,org.eclipse.team.cvs.ui,1476108211316
started,bundle,es.gavab.IDEConfigurator,1.0.8.200902041501,es.gavab.IDEConfigurator,1476108211316
activated,view,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.PackageExplorer,1476108212081
started,bundle,net.sf.eclipsefp.common.ui,0.10.0,net.sf.eclipsefp.common.ui,1476108212128
started,bundle,net.sf.eclipsefp.haskell.ui,0.10.0,net.sf.eclipsefp.haskell.ui,1476108212128
started,bundle,net.sf.eclipsefp.common.core,0.10.0,net.sf.eclipsefp.common.core,1476108212128
started,bundle,de.leiffrenzel.fp.haskell.ghccompiler,0.10.0,de.leiffrenzel.fp.haskell.ghccompiler,1476108212159
started,bundle,net.sf.eclipsefp.haskell.core.jparser,0.10.0,net.sf.eclipsefp.haskell.core.jparser,1476108212159
started,bundle,net.sf.eclipsefp.haskell.core,0.10.0,net.sf.eclipsefp.haskell.core,1476108212175
started,bundle,org.eclipse.compare,3.4.0.I20080604,org.eclipse.compare,1476108215488
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108218489
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108338023
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.export,1476108338039
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.export,1476108338039
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108341961
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108346862
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108353731
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108356622
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108362836
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1476108371727
opened,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476108371899
activated,editor,org.eclipse.jdt.ui,3.4.1.r341_v20080827-1100,org.eclipse.jdt.ui.CompilationUnitEditor,1476108372008
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1476108378952
started,bundle,org.eclipse.mylyn.java.ui,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.ui,1476108380170
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.text.contentAssist.proposals,1476108380420
